audio,transcript
8b750eaf90b85922,الكتب هي نافذة على العالم
6055552d887ed590,الصداقة الحقيقية نادرة في الزمن ده
a3110c601066c43f,التعليم هو مفتاح النجاح
e79c3a0eb6104be7,اللي يزرع يحصد
e7ef11a2f193df42,الحب عمره ما كان بالفلوس
7a49cbffe2786543,اللي مالوش كبير يشتري له كبير
00f522aed12e7ab4,النظافة من الإيمان
7c950b7963c578c8,الوقت كالسيف إن لم تقطعه قطعك
f9739b0e20339447,يا ترى إمتى هنشوف الأهرامات تاني
a1d7f4f8c7083180,عمرو دياب لسه بيغني أغاني جديدة وجميلة
d4aa3d5b7a94c5bc,الطعمية في مصر طعمها مميز ومقرمش
f68811ca4f9b1032,إحنا بنحب ناكل كشري في الويك إند
e23395b62494f51b,الزحمة في القاهرة مش بتخلص أبدا
1d35a91e03e1560d,ياريت نروح الإسكندرية في الصيف الجاي
79c11ef5643593b9,ماتنساش تشتري العيش البلدي من المخبز
b2d03cfe8a660d85,الصلاة في الجامع بتهدي النفس وتريح البال
c363cd9864213cc9,ميدان التحرير شاهد على أحداث كتيرة في تاريخ مصر
0d619155deba3a1e,الأمطار في مصر قليلة جدا ومبتنزلش كتير
e7be36ca3e289628,السياحة في الأقصر وأسوان مزدهرة طول السنة
afcc644c737c82a0,اللغة العربية الفصحى جميلة بس صعبة شوية
c690965ac56a9853,الأعياد في مصر ليها طعم خاص ومميز
94cd6721817f8f7a,المحشي المصري بيكون لذيذ جدا في العزايم
d90d864cb86d67b0,الريف المصري جميل وهادي وفيه خضرة كتير
138702b3a2ce45c7,الأغاني الشعبية بتخلي الواحد يرقص من غير ما يحس
98077ab938c8d2ed,القطارات في مصر لازم تتحدث وتكون أسرع
7820f5f7d93679a4,الطبيعة في سينا ساحرة وجميلة جدا
e9d1d8618572b081,المواصلات العامة في مصر محتاجة تنظيم أكتر
2737b0a16d07f14d,الكتب التاريخية بتحكي قصة عظيمة عن حضارة مصر
ff1d41a29697312a,الرحلات النيلية على المركب بتبقى ممتعة جدا
a8b9d9ee47be4152,مش عارفين نلاقي مكان نركن العربيات في وسط البلد
48bfd35f7188bd85,المناظر الطبيعية في الفيوم بتهدي الأعصاب
013969ca0893b3f0,الفن المصري القديم بيحكي حكايات عن الفراعنة
e3cd6a8745562336,الأكل البيتي في مصر بيكون طعمه مميز جدا
99f5a391c7cf22ab,المهرجانات الشعبية فيها بهجة وفرح
190796a1d22c52c9,الدروس الخصوصية مكلفة جدا لأولياء الأمور
aed36c62e8ba0e22,العيلة المصرية بتحب التجمع يوم الجمعة
c98abe501d524188,شارع المعز في القاهرة مليان بيوت قديمة وجميلة
2cc6ac3a8a8d9943,شوفت النيل بالليل المنظر رائع
2b1bf9116dcf7c13,مكتبة الإسكندرية مكان عظيم للقراءة
866b1015bc3021c3,الأسعار زادت قوي اليومين دول
f779b464361900e6,إيه رأيك في المسلسلات المصرية
8b77a3cc491756a2,المصريين معروفين بكرمهم وضيافتهم
4cac0554d740b728,العيد في مصر ليه فرحة خاصة
afa1465dfcf14f01,شربت شاي بالنعناع في القهوة البلدي
710d9ba35240d303,الزحمة في القاهرة ممكن تكون مرهقة
6921aad34098f926,الطقس في الإسكندرية بيبقى أحلى في الشتاء
1376f19be64e4848,التعليم في مصر عايز تطوير
b57397683359bc02,اللغة العربية الفصحى مهمة لكن المصريين بيتكلموا العامية
9998244b03d7f705,المواصلات العامة في مصر بتسهل الحركة
50bfb0289485e58d,الفلاحين في الدلتا بيزرعوا أراضيهم بكل حب
3d470c0850418c6e,إيه رأيك في الأفلام الأبيض وأسود القديمة
be03385268bcb6d3,الفسح في جنينة الحيوانات متعة للأطفال
0f0c10df2db0b6e4,الصحافة المصرية ليها دور كبير في المجتمع
dee20e222d180280,الزراعة في مصر من أهم الأنشطة الاقتصادية
9021859cf1e17bb6,الصحراء الغربية مليانة أماكن سياحية جميلة
7821549bd547e9e8,المصريين بيلبسوا جلاليب في المناسبات الخاصة
6be72961219e6cb3,الأسواق الشعبية في مصر دايما زحمة
4c54dc509141d4f4,النقل النهري في النيل وسيلة ممتعة للتنقل
55f79039d9b4ec9a,الحكومة شغالة على تطوير البنية التحتية
0e458785a0974c83,الدراسة في المدارس الحكومية بتحتاج اهتمام أكتر
73f074e758cffbb3,القرى في مصر ليها جمال خاص
94a4fef501775f84,إيه رأيك في الطبخ المصري
e1c13cdee248626b,الطقس في جنوب مصر بيبقى حار جدا
54c5d12245fb2914,الصيد في النيل نشاط ممتع
4a407952fefe51de,المساجد في مصر مليانة بالروحانيات
27941c76578ad607,العلاج في المستشفيات الحكومية بيبقى صعب أحيانا
aa27155b853a30ec,المصريين بيحبوا يتفرجوا على الأفلام الهندي
28d8aaaa70556b84,الأعياد القومية في مصر ليها طقوس خاصة
bc91d9a3441b7811,الخضار والفواكه في السوق الطازة بيبقى طعمهم أحلى
4955f2bd3a9fe4c8,الرياضة في مصر بتاخد اهتمام كبير
673a64059360ac59,الناس في مصر بيحبوا يسافروا الغردقة وشرم الشيخ
0e0a2d6c849b6b96,المصريين بيحبوا الموسيقى الكلاسيكية والأغاني الطربية
53996989fc0f50ad,التعليم في الجامعات المصرية عايز اهتمام أكتر
3d005958f2a73546,الشوارع في القاهرة القديمة ضيقة وجميلة
376d19a3def5684a,المصريين بيحبوا الشاي باللبن في الصبح
c8b92bb7268776fd,الحكومة بتشتغل على تحسين المرافق العامة
99c2e5cdc85b8e27,المصريين بيحبوا يشتروا العبايات من الأسواق
d400af192c012f58,الأطفال في مصر بيحبوا الكارتون المصري
160d737a48e87e25,المواصلات في القاهرة بتبقى زحمة في أوقات الذروة
e6661364282614a8,الناس في مصر بيحبوا يتفرجوا على أفلام الأكشن
76c7a02af571ecd7,المصريين بيحبوا يتجمعوا في الكافيهات
c45ab9593cfec233,الحكومة بتشتغل على تطوير السياحة في مصر
2c58007355f176b1,الناس في مصر بيحبوا يروحوا الملاهي
c48524ad987218bc,المصريين بيحبوا يشتغلوا في الأعمال الحرفية
7048ce5c39a7e904,المصريين بيحبوا يتابعوا الأخبار السياسية
1c9a85ba3bc8ec38,الأطفال في مصر بيحبوا يروحوا الملاعب
a6b86f8b7ecdc545,المصريين بيحبوا يتفرجوا على الأفلام الوثائقية
b1af8906e35ae123,الحكومة بتشتغل على تحسين التعليم في مصر
5fa7679ee6896063,الناس في مصر بيحبوا يروحوا الحدائق العامة
664bc6c4a358d47f,المصريين بيحبوا يشتغلوا في الزراعة
595975d5da35be3e,الحياة في مصر مليانة تنوع ثقافي
d2b79ced49918b0b,الحكومة بتشتغل على تطوير البنية التحتية في مصر
d6ff0b8c52f0cdfc,الناس في مصر بيحبوا يروحوا المتاحف
a7229c607221f4a0,المصريين بيحبوا يتفرجوا على الأفلام الرومانسية
db9a060e85978395,المصريين بيحبوا يتابعوا الأخبار الرياضية
e0d69086e089a268,الأطفال في مصر بيحبوا يروحوا الحدائق العامة
cdc2b02af7dfbc0d,المصريين بيحبوا يتفرجوا على الأفلام الكرتون
24857d7a65f34557,الحكومة بتشتغل على تحسين الخدمات العامة في مصر
e429f52d89f5beef,الناس في مصر بيحبوا يروحوا الشواطئ
0952ea49ddf0ec0c,المصريين بيحبوا يشتغلوا في الصناعة
b2cecd1faeafc77c,المصريين بيحبوا يتفرجوا على الأفلام التاريخية
50b0476245561966,الأطفال في مصر بيحبوا يلعبوا في الملاهي
cf8939f9aa29f92d,المصريين بيحبوا يتجمعوا في المناسبات العائلية
6fe0b9b9325f2256,الحكومة بتشتغل على تطوير الاقتصاد في مصر
abd804f242a85f5c,الناس في مصر بيحبوا يروحوا المولات التجارية
889d35fb3f33eecb,المصريين بيحبوا يتفرجوا على الأفلام الدرامية
e187cc988ae92c73,المصريين بيحبوا يتابعوا الأخبار الاجتماعية
66f6ffe7cccd1ff8,الأطفال في مصر بيحبوا يروحوا المكتبات
8a14afbee8df347b,المصريين بيحبوا يتفرجوا على الأفلام الثقافية
c3bac3ec064da710,الحكومة بتشتغل على تحسين الصحة العامة في مصر
1dd2b3314796ef15,الناس في مصر بيحبوا يروحوا الأسواق الشعبية
f84948caf9a6ac5d,المصريين بيحبوا يشتغلوا في التجارة
bf743f273e6081f6,المصريين بيحبوا يتفرجوا على الأفلام البوليسية
f656d5b9523efbdf,ممكن توديني على الأهرامات
d580bfe2e555b7fc,بلاش تنسى تجيب العيش البلدي من الفرن
eef5263132a99922,أنا بحب أكل الكشري بالشطة والليمون
2c3741e7cd025171,الناس في مصر دايما بتحب تساعد بعض
383722d4c8fae309,يا ترى إيه اللي حصل في ماتش الأهلي والزمالك امبارح
12e70add960f432d,الأطفال في المدرسة بيتعلموا تاريخ الفراعنة
6eb649b6b7df9500,النهاردة الجمعة يلا نروح نصلي في الجامع
799f51a97f5bd020,ممكن تجيبلي شاي بالنعناع من القهوة
e6785d3112debeb2,الجو هنا في الإسكندرية بيبقى رطب في الصيف
d7aab0d3e6e307d3,إيه رأيك نروح نزور مكتبة الإسكندرية النهارده
18b235bc0b0a8d47,أهم حاجة في الأكلة المصرية الطعم والنكهة
a55f250656ee9407,القرية الفرعونية في الجيزة مكان حلو جدا
32e19099593bb277,يا ترى إيه آخر أخبار الفنانين المصريين
6c59e1d5b35fdb4c,يلا نروح ناكل سمك في منطقة بحري
0b1522fc2d03319f,أنا نفسي أزور المتحف المصري الجديد
e698e7a420423683,الجامعة الأمريكية في القاهرة بتقدم تعليم ممتاز
a91875c6be3a9be0,السياحة في مصر مصدر دخل رئيسي للبلد
e56d31755e92af62,إيه رأيك في فيلم العيد الجديد
f5547b407d4d9f48,الجو في مصر دلوقتي زي الفل
9e77d6be9b7f6dfe,الأسعار بقت غالية أوي الفترة دي
ec4c358dd3068ea8,ماتنساش تشرب شاي كشري بعد الغدا
92ff9f355a7b3df1,إنت حتروح الأهرامات امتى
41e27ce8ea27c356,القاهرة مدينة زحمة ومليانة حياة
00ae82302f6a0f18,النيل بيعدي من وسط البلد
