audio,transcript
adapt_sample_2842_noisy,قرب على البيت أهو قرب أو داخل على الشارع داخل على الشارع
adapt_sample_2843_noisy,بما إننا في فترة إمتحانات هتعمل ايه لو لقيت صاحبك أو إبنك أو أخوك بيكلمك وبيقولك إن هو إتعمله محضر غش وهو بيمتحن وضرب المراقب وراح على القسم وفي غرامه خمسمية جنيه عشان يطلع فنزلنا نشوف ردود أفعال الناس تعالوا نشوف مع بعض
adapt_sample_2844_noisy,يعني من وجهة نظري ممكن ممكن يصلح يعني
adapt_sample_2845_noisy,شايفين العماره الصفره دي
adapt_sample_2846_noisy,ها
adapt_sample_2847_noisy,يبقى هنجيب سكر بودر وجبس وهنقلبه على بعض وهنحطه في الطبق زي ما إنتو شايفين كده وهتجيبله طبق
adapt_sample_2848_noisy,كان في برضو سندوتشات جبنه بالقوطه أنا فاكر ريحة الجبنه بالقوطه أه مع العيش
adapt_sample_2849_noisy,أه الراجل ده شغال تعالى لنا بقى وهات العقد اللي معاك تعالى وهات العقد اللي معاك بعد سبع شهور بعد تمن شهور اللي ممكن يبعتولك بقى والراجل ده بيدفع وفي ناس تقعد سنه تفضل تدفع لمدة سنه
adapt_sample_2850_noisy,لإن بيبقى في إسمه كشف حساب ستيد مينت بيشوفه كده قدامه بيشوف إنت بتصرف إيه بتعمل إيه
adapt_sample_2851_noisy,بتروحي معاكي كام في اليوم
adapt_sample_2852_noisy,هقولها كمان وأنا مش موافق عليكي عشان إنتي بنت مش كويسه
adapt_sample_2853_noisy,ليه ليه ليه ليه كده يا يارا إيه اللي حصل
adapt_sample_2854_noisy,بص أنا أقول ماذا وحضرتك هتقول جانجي جانجي
adapt_sample_2855_noisy,ده اللي بيعمل ده اللي بيعملك العقد الفاضي بيعملهولك بإيه بتحتاج رقم الميل بس ورقم
adapt_sample_2856_noisy,خمس أغاني يعني بصوتي
adapt_sample_2857_noisy,إن شاء الله هنقولكوا أخبار السوق إيه سوق الحد في السيده عيشه في القاهره وأخبار اللم إيه والتداول إيه عشان وإنت في البيت تفكر تنزل أو متنزلش تبقى عارف الدنيا ماشيه إزاي قبل ما أبدأ بس بأكد عليك تشتركي في قناتي بس الأربعه وتفعل الجرس عشان يوصلك شعار بكل فيديو جديد بننشروه الأربع قنوات موجود لينكاتهم في صندوق الوصف أول ما دخلت على مجموعة أثار فيه الحب على الفيس بوك هتلاقى الأربع قنوات موجودين في المنشورات المثبته
adapt_sample_2858_noisy,إيه ياسطى
adapt_sample_2859_noisy,بيدوك الأرقام التليفونات بتاعتهم بيكلموا إنجليزي بيكلموا فرنساوي وبيكلموا برتغالي مشكلتك بقى إن إنت لو ما بتعرفش إيه لغه هي دي مشكلتك طيب لما بيجيلك الميعاد بقى هما كل يوم بيخشوا بقى على الإيميل بتاعك بياخدوا منك الإيميل وبياخدوا منك الباسورد الموضوع أمان جدا جدا مفيش فيه أي مشاكل وبيبدأوا هما بقى إيه يتابعوا
adapt_sample_2860_noisy,بياخد وقت قد إيه بقى في التسويه
adapt_sample_2861_noisy,الله يسل
adapt_sample_2862_noisy,مشروع فاشل
adapt_sample_2863_noisy,الورق يا جماعه مهم جدا مهم جدا أقل شوفوا أقل التفاصيل فكر فيها
adapt_sample_2864_noisy,أكبر مني بسنه حكينا الأولانيه خلصت إزاي اللي هي أمي دي بعديها جت بقى اللي هي بت خالته أه
adapt_sample_2865_noisy,عاوز اشتري حاجه من حاجات للبيت يا أخي خلي بص هقولك على حاجه أنا كنت بعمل إيه أنا كنت بخلي إصحابي مثلا عاوزين أي حاجه أونلاين يشتروها
adapt_sample_2866_noisy,في الإسبوع على الإسبوع ها دي بتبقى في منطقه إسمها الجيش الجيش إفتكرها بالجيش تمام خليني
adapt_sample_2867_noisy,مبتدفعش تمن العقد كامل وكل يعني مثلا إيه العقد مثلا عامل أنا معرفش الناس بتبيعه بألف ومتين ناس بتبيعه بألف وتلتميه ناس بتبيعه بألف ونص ناس بتبيعه بألفين كل واحد على حسب هو بيبيعه بكام ولكن
adapt_sample_2868_noisy,طعميه بالباسطرمه ودي أول مره هاكلها على الحقيقه
adapt_sample_2869_noisy,مفيش
adapt_sample_2870_noisy,يبقى إنت إنت راجل سايح يبقى إنت مش هتصرف في بلده فأنا يا جماعه بقول كشف الحساب ده من أقوى وأهم الأوراق أو أقوى ورقه يعتبر اللي بتتقدم للسفاره
adapt_sample_2871_noisy,لو إنت لسه في البيت ومنزلتش خليك في البيت متنزلش السوق
adapt_sample_2872_noisy,سمع فما شاء الله بقى في ناس كتير أوي خدت إسم عم بشندي أو بشندي أو كده
adapt_sample_2873_noisy,يلا مع بعض بقى تعالى نشوف إزاي هنخلص على الفيران وبكل سهوله
adapt_sample_2874_noisy,بصوا يا جماعه في نسبه مئويه كده إيه قول قول
adapt_sample_2875_noisy,لا إنت كده بتهبد
adapt_sample_2876_noisy,ربنا سبحانه وتعالى يقدرنا إن شاء الله وبإذن الله نصطادهولك بإذن الله
adapt_sample_2877_noisy,وهرجع أستلم شغلي في واحد إتنين يبقى هما كده عرفوا إيه عرفوا إن إنت راجل شغال وعرفوا إن إنت طبعا لازم تكون عديت سنه في الشركه دي اللي إنت شغال فيها
adapt_sample_2878_noisy,أقوله إيه
adapt_sample_2879_noisy,طبق جبس يبقى كيلو سكر وطبق جبس ماشي أنا أخدت شوية سكر أهمت من الكيس خدت شوية سكر هو سكر بودر يا جماعه هنبدأ
adapt_sample_2880_noisy,قدره قدره قدرتين تلاته يروح يودي المستورد عشان إيه يتسوق صح كده أيوه
adapt_sample_2881_noisy,بتاخد تقريبا كل الأوراق دي لإن هي أدي واحد إتنين تلاته أربعه خمسه سته سبعه تمانيه تسعه عشره حداشر إتناشر إتناشر ورقه إتناشر ورقه
adapt_sample_2882_noisy,مين اللاعب وتقوله
adapt_sample_2883_noisy,يعمل الإيه المشاكل ويرجع تاني للمكان بتاعه فإحنا بنضطر بقى نصطاده منين من المكان اللي هو جاي منه يعني من أقرب مكان
adapt_sample_2884_noisy,ومش عارفين برضو إيه الناتج إن شاء الله بس هنحاول بدل ما نحط ممكن بدل ما نحط بدل الجوبيا نحط إتنين علشان خاطر المعامله مع الإيه مع الفهد تبقى صعبه شويه
adapt_sample_2885_noisy,التليفزيون بقى
adapt_sample_2886_noisy,المفروض ده الفول اللي عم بشندي اللي هو اللي بالخلطه اللي محطوط في الإيه في السندوتشات ده
adapt_sample_2887_noisy,إيه اللي يخليني أسيب حد وأجيلك لأ بالفعل هنكلم في تفاصيل حقيقيه يعني
adapt_sample_2888_noisy,رب العزه إنت دماغك ألاوظ و ألماظات
adapt_sample_2889_noisy,برافو برافو والله
adapt_sample_2890_noisy,وإن أنا لما ارجع كل الكلام ده هيتكتب في الورق وإن أنا لما أرجع هرجع أبدأ عمل أو هرجع لشغلي في تاريخ كذا
adapt_sample_2891_noisy,على فكره الكبده مفيهاش كده أصلا
adapt_sample_2892_noisy,بصراحه
adapt_sample_2893_noisy,بس
adapt_sample_2894_noisy,الكوبري اللي أنا بقولكوا عليه أهو في ضهري شايفينه أهو في ضهري وأدي العماره الصفره دي
adapt_sample_2895_noisy,عاملين جوبيا واحده اللي هي دي أهي اللي كانت بقى إصطادت الإيه الأربع نموس فاكرينها إنتو ماشي عملنا بقى واحده كمان تانيه بحيث إن إيه إن الجوبيا دي لو مجابتوش
adapt_sample_2896_noisy,ماشي وأنا مسكت المراقب ضربته وراح عاملي محضر في القسم وأنا دلوقتي في قسم الوايلي
adapt_sample_2897_noisy,بكلم مين بكلمك مين
adapt_sample_2898_noisy,ألو
adapt_sample_2899_noisy,محمد صلاح
adapt_sample_2900_noisy,إنجزي يا أمي يا نهار ازرق هو وقت أزرق وأبيض دلوقتي
adapt_sample_2901_noisy,طب وبعدين
adapt_sample_2902_noisy,أبويا كان عنده ستاشر سنه وقت ما إتجوز أمي
adapt_sample_2903_noisy,فده كله ظاهر في كشف الحساب أه فهو هيبص لإيه بقى اللي أنا عاوز أقوله أنا مش عايز أطول بس في في الموضوع ولكن اللي أنا عايز اقولهولكوا كشف الحساب على قد ما تقدر صاحبك عاوز حاجه خليه يديك الفلوس كاش خليه يديك الفلوس كاش
adapt_sample_2904_noisy,اللي بيحب البطاطس بيفرق معاه جدا جدا البطاطس دي اللي هو بطاطس بطاطس يعني اللي هو البطاطس ملحمه يعني بالحجم ده يعني أنا بحب البطاطس فدي بالنسبالي فرق إبن لذينه
adapt_sample_2905_noisy,يعني أنا مازلت على رأس عملي
adapt_sample_2906_noisy,نفس السينما اللي إنت روحت عندها
adapt_sample_2907_noisy,السلام عليكم ورحمة الله وبركاته متابعينا متابعين قناة حسن بلال بطابيط في كل مكان وفي أي زمان يا جماعه إحنا أحبابنا بعد فيديو النموس اللي إصطدناه كتير
adapt_sample_2908_noisy,شويه للتكوسه واقفه ويقولك بس خطوه ورا عشان خاطر عايزين يركبوا ناس
adapt_sample_2909_noisy,واحده واحده واحده واحده
adapt_sample_2910_noisy,بعد ما بتشتري العقد ده بقى بتبعت إنت لصاحب إيه العقد ده بتسافر إنت مثلا عندك شغل في فرنسا مثلا عندك شغل في بلجيكا عندك شغل إنت مش عايز تقعد وعاوز ورقه تمام بتدفع الضرايب بتاعت أكنك شغال بس إنت اللي بتدفعها يعني بتبعت لصاحب العمل ميتين وتلاتين يورو كل شهر
adapt_sample_2911_noisy,اللي باعنا خسر دلعنا
adapt_sample_2912_noisy,ربنا يستر
adapt_sample_2913_noisy,ماشي إنت فين بقى
adapt_sample_2914_noisy,بالروسي يلا
adapt_sample_2915_noisy,إنت ضاربه على مناخيره
adapt_sample_2916_noisy,في ميزه في البنات أصلا ولا مفيش ولا
adapt_sample_2917_noisy,جوزي بواب وإحنا قاعدين عندها
adapt_sample_2918_noisy,أه
adapt_sample_2919_noisy,فأنا إن شاء الله بإذن الله رايح لصحبي ده لإن هو بصراحه الراجل قصدني إن انا أخدمه في الموضوع
adapt_sample_2920_noisy,أقسم بالله
adapt_sample_2921_noisy,بائع متجول تمام ببلاش أول سنه فيه ما بتدفعش ضرايب بس من مصلحتك
adapt_sample_2922_noisy,أنا لما فكرت أسافر ماشي قعدت أعصر دماغي أنا أنا هقولك أنا أول مره خدت فيها فيزا السياحه اللي الشيملت
adapt_sample_2923_noisy,بس أنا بكلمك من وجهة نظري وتجربتي الشخصيه عشان ناس كتير بتسألني إنت قدمت إزاي إنت عملت إزاي فطبعا اللي عايز يسافر بيفضل يفكر كتير
